SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,SAMPLED_CORE,DATECORE,INDXSAMP_CORE,SAMPLE_CATEGORY,SAMPLE_ID,SAMPLE_TYPE,SAMPLE_CLASS,CORE_LENGTH,INTERVAL_FROM,INTERVAL_TO,FLAG_FLD_CORE,COMMENT_FLD_CORE,DATATYPE,VISIT_ID
NLA06608-2634,1,PROB_Lake,Target_Sampled,YES (Both),7/30/2007,YES,P,512717,SEDT,TOP,39,0,1,,,CORE,8597
NLA06608-2634,1,PROB_Lake,Target_Sampled,YES (Both),7/30/2007,YES,P,512718,SEDB,BOT,39,36,37,K,,CORE,8597
NLA06608-2640,1,PROB_Lake,Target_Sampled,YES (Top only),8/9/2007,YES,P,513387,SEDT,TOP,14,0,1,,,CORE,8598
NLA06608-2644,1,PROB_Lake,Target_Sampled,YES (Top only),8/20/2007,YES,P,512147,SEDT,TOP,18,0,1,,,CORE,8599
NLA06608-2655,1,PROB_Lake,Target_Sampled,YES (Top only),8/29/2007,YES,P,511017,SEDT,TOP,12,0,1,,,CORE,8600
NLA06608-2657,1,PROB_Lake,Target_Sampled,YES (Both),9/13/2007,YES,P,513667,SEDT,TOP,7,0,1,,,CORE,8601
NLA06608-2657,1,PROB_Lake,Target_Sampled,YES (Both),9/13/2007,YES,P,513668,SEDB,BOT,7,5,6,,,CORE,8601
NLA06608-2663,1,PROB_Lake,Target_Sampled,YES (Top only),7/10/2007,YES,P,514827,SEDT,TOP,41,0,1,F1,TEAM MARKED OTHER AND DIDN'T FILL IN COORD.,CORE,8602
NLA06608-2673,1,PROB_Lake,Target_Sampled,YES (Both),9/18/2007,YES,P,517617,SEDT,TOP,48,0,1,,,CORE,8603
NLA06608-2673,1,PROB_Lake,Target_Sampled,YES (Both),9/18/2007,YES,P,517618,SEDB,BOT,48,38,39,,,CORE,8603
NLA06608-2685,1,PROB_Lake,Target_Sampled,YES (Both),9/14/2007,YES,P,511417,SEDT,TOP,34,0,1,,,CORE,8604
NLA06608-2685,1,PROB_Lake,Target_Sampled,YES (Both),9/14/2007,YES,P,511418,SEDB,BOT,34,31,32,,,CORE,8604
NLA06608-2696,1,PROB_Lake,Target_Sampled,YES (Top only),7/26/2007,YES,P,514697,SEDT,TOP,44,0,1,,,CORE,8605
NLA06608-2704,1,PROB_Lake,Target_Sampled,YES (Top only),9/11/2007,YES,P,507787,SEDT,TOP,40,0,1,,,CORE,8606
NLA06608-2708,1,PROB_Lake,Target_Sampled,YES (Top only),8/8/2007,YES,P,512737,SEDT,TOP,20,0,1,,,CORE,8607
NLA06608-2708,1,PROB_Lake,Target_Sampled,YES (Top only),8/8/2007,YES,P,512738,SEDB,BOT,20,,,K,MAN MADE LAKE,CORE,8607
NLA06608-2714,1,PROB_Lake,Target_Sampled,YES (Top only),8/11/2007,YES,P,509927,SEDT,TOP,18,0,1,,,CORE,8608
NLA06608-2715,1,PROB_Lake,Target_Sampled,YES (Top only),8/17/2007,YES,P,509167,SEDT,TOP,7,0,1,,,CORE,8609
NLA06608-2726,1,PROB_Lake,Target_Sampled,YES (Both),9/12/2007,YES,P,517357,SEDT,TOP,52,0,1,,,CORE,8610
NLA06608-2726,1,PROB_Lake,Target_Sampled,YES (Both),9/12/2007,YES,P,517358,SEDB,BOT,52,35,36,,,CORE,8610
NLA06608-2740,1,PROB_Lake,Target_Sampled,YES (Top only),8/14/2007,YES,P,512747,SEDT,TOP,45,0,1,,,CORE,8611
NLA06608-2753,1,PROB_Lake,Target_Sampled,YES (Both),8/30/2007,YES,P,508887,SEDT,TOP,39,0,1,,,CORE,8613
NLA06608-2753,1,PROB_Lake,Target_Sampled,YES (Both),8/30/2007,YES,P,508888,SEDB,BOT,39,36,37,,,CORE,8613
NLA06608-2759,1,PROB_Lake,Target_Sampled,YES (Top only),8/30/2007,YES,P,508937,SEDT,TOP,17,0,1,,,CORE,8614
NLA06608-2776,1,PROB_Lake,Target_Sampled,YES (Top only),10/16/2007,YES,P,516287,SEDT,TOP,28,0,1,,,CORE,8615
NLA06608-2779,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,512798,SEDT,TOP,26,0,1,,,CORE,8616
NLA06608-2779,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,512797,SEDB,BOT,26,23,24,,,CORE,8616
NLA06608-2797,1,PROB_Lake,Target_Sampled,YES (Top only),6/28/2007,YES,P,504757,SEDT,TOP,17,0,1,,,CORE,8619
NLA06608-2800,1,PROB_Lake,Target_Sampled,YES (Top only),9/25/2007,YES,P,517967,SEDT,TOP,14.6,0,1,,,CORE,8620
NLA06608-2801,1,PROB_Lake,Target_Sampled,YES (Top only),8/1/2007,YES,P,502007,SEDT,TOP,,0,1,IM,CORE LENGTH NOT RECORDED (TOP ONLY),CORE,8621
NLA06608-2807,1,PROB_Lake,Target_Sampled,YES (Top only),8/13/2007,YES,P,513817,SEDT,TOP,14,0,1,,,CORE,8622
NLA06608-2823,1,PROB_Lake,Target_Sampled,YES (Top only),9/5/2007,YES,P,516517,SEDT,TOP,26,0,1,,,CORE,8623
NLA06608-2824,1,PROB_Lake,Target_Sampled,YES (Top only),8/13/2007,YES,P,512587,SEDT,TOP,42,0,1,,,CORE,8624
NLA06608-2831,1,PROB_Lake,Target_Sampled,YES (Top only),8/1/2007,YES,P,513377,SEDT,TOP,19,0,1,,,CORE,8625
NLA06608-2833,1,PROB_Lake,Target_Sampled,YES (Both),8/15/2007,YES,P,509227,SEDT,TOP,44,0,1,,,CORE,8626
NLA06608-2833,1,PROB_Lake,Target_Sampled,YES (Both),8/15/2007,YES,P,509228,SEDB,BOT,44,41,42,,,CORE,8626
NLA06608-2874,1,PROB_Lake,Target_Sampled,YES (Top only),9/26/2007,YES,P,517977,SEDT,TOP,11.4,0,1,,,CORE,8628
NLA06608-2881,1,PROB_Lake,Target_Sampled,YES (Both),9/21/2007,YES,P,516757,SEDT,TOP,35,0,1,,,CORE,8630
NLA06608-2881,1,PROB_Lake,Target_Sampled,YES (Both),9/21/2007,YES,P,516758,SEDB,BOT,35,32,33,,,CORE,8630
NLA06608-2889,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,510777,SEDT,TOP,32,0,1,,,CORE,8631
NLA06608-2889,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,510778,SEDB,BOT,32,29,30,,,CORE,8631
NLA06608-2891,1,PROB_Lake,Target_Sampled,YES (Both),7/16/2007,YES,P,512767,SEDT,TOP,35,0,1,IM,CORE LENGTH CHANGED (350),CORE,8632
NLA06608-2891,1,PROB_Lake,Target_Sampled,YES (Both),7/16/2007,YES,P,512768,SEDB,BOT,350,30,31,,,CORE,8632
NLA06608-2916,1,PROB_Lake,Target_Sampled,YES (Top only),8/6/2007,YES,P,510617,SEDT,TOP,19,0,1,,,CORE,8633
NLA06608-2924,1,PROB_Lake,Target_Sampled,YES (Top only),8/1/2007,YES,P,507057,SEDT,TOP,56,0,1,,,CORE,8634
NLA06608-2954,1,PROB_Lake,Target_Sampled,YES (Both),7/26/2007,YES,P,511867,SEDT,TOP,54.9,0,1,,,CORE,8635
NLA06608-2954,1,PROB_Lake,Target_Sampled,YES (Both),7/26/2007,YES,P,511868,SEDB,BOT,54.9,51.9,52.9,,,CORE,8635
NLA06608-2955,1,PROB_Lake,Target_Sampled,YES (Top only),6/28/2007,YES,P,506047,SEDT,TOP,20,0,1,,,CORE,8636
NLA06608-2972,1,PROB_Lake,Target_Sampled,YES (Both),8/19/2007,YES,P,511347,SEDT,TOP,18,0,1,F1,"VERY HARD SAND, CLAY BOTTOM THROUGHOUT THIS LAKE",CORE,8637
NLA06608-2972,1,PROB_Lake,Target_Sampled,YES (Both),8/19/2007,YES,P,511348,SEDB,BOT,18,15,16,F1,"VERY HARD SAND, CLAY BOTTOM THROUGHOUT THIS LAKE",CORE,8637
NLA06608-2987,1,PROB_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,513607,SEDT,TOP,34.5,0,1,,,CORE,8638
NLA06608-2987,1,PROB_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,513608,SEDB,BOT,34.5,32.5,33.5,,,CORE,8638
NLA06608-2996,1,PROB_Lake,Target_Sampled,YES (Top only),10/18/2007,YES,P,509177,SEDT,TOP,24,0,1,,,CORE,8639
NLA06608-3032,1,PROB_Lake,Target_Sampled,YES (Top only),10/17/2007,YES,P,516317,SEDT,TOP,32,0,1,,,CORE,8640
NLA06608-3035,1,PROB_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,507467,SEDT,TOP,39,0,1,,,CORE,8641
NLA06608-3035,1,PROB_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,507468,SEDB,BOT,39,36,37,,,CORE,8641
NLA06608-3083,1,PROB_Lake,Target_Sampled,YES (Top only),8/6/2007,YES,P,509387,SEDT,TOP,36,0,1,,,CORE,8642
NLA06608-3096,1,PROB_Lake,Target_Sampled,YES (Top only),9/25/2007,YES,P,516847,SEDT,TOP,19.5,0,1,,,CORE,8643
NLA06608-3121,1,PROB_Lake,Target_Sampled,YES (Top only),8/7/2007,YES,P,513617,SEDT,TOP,16.4,0,1,,,CORE,8644
NLA06608-3147,1,PROB_Lake,Target_Sampled,YES (Both),8/21/2007,YES,P,504207,SEDT,TOP,40,0,1,,,CORE,8645
NLA06608-3147,1,PROB_Lake,Target_Sampled,YES (Both),8/21/2007,YES,P,504208,SEDB,BOT,40,37,38,,,CORE,8645
NLA06608-3153,1,PROB_Lake,Target_Sampled,YES (Both),9/25/2007,YES,P,517727,SEDT,TOP,35,0,1,F1,TOP SAMPLE WAS DISCARDED BY ACCIDENT AFTER MERCURY SAMPLE WAS TAKEN.  MERCURY AND BOTTOM SAMPLES ARE FROM FIRST CORE.  TOP SAMPLE TAKEN FROM SECOND CORE OBTAINED.,CORE,8646
NLA06608-3153,1,PROB_Lake,Target_Sampled,YES (Both),9/25/2007,YES,P,517728,SEDB,BOT,35,32,33,,,CORE,8646
NLA06608-3157,1,PROB_Lake,Target_Sampled,YES (Top only),7/11/2007,YES,P,503017,SEDT,TOP,,0,1,IM,CORE LENGTH NOT RECORDED (TOP ONLY),CORE,8647
NLA06608-3160,1,PROB_Lake,Target_Sampled,YES (Top only),8/15/2007,YES,P,512807,SEDT,TOP,42,0,1,,,CORE,8648
NLA06608-3169,1,PROB_Lake,Target_Sampled,YES (Both),8/21/2007,YES,P,511927,SEDT,TOP,21,0,1,,,CORE,8649
NLA06608-3169,1,PROB_Lake,Target_Sampled,YES (Both),8/21/2007,YES,P,511928,SEDB,BOT,21,18,19,,,CORE,8649
NLA06608-3228,1,PROB_Lake,Target_Sampled,YES (Top only),10/9/2007,YES,P,516867,SEDT,TOP,57,0,1,,,CORE,8650
NLA06608-3265,1,PROB_Lake,Target_Sampled,YES (Both),9/5/2007,YES,P,517267,SEDT,TOP,46,0,1,,,CORE,8651
NLA06608-3265,1,PROB_Lake,Target_Sampled,YES (Both),9/5/2007,YES,P,517268,SEDB,BOT,46,43,44,,,CORE,8651
NLA06608-3303,1,PROB_Lake,Target_Sampled,YES (Top only),10/17/2007,YES,P,514647,SEDT,TOP,39,0,1,,,CORE,8652
NLA06608-3313,1,PROB_Lake,Target_Sampled,YES (Top only),8/16/2007,YES,P,511057,SEDT,TOP,8.4,0,1,,,CORE,8653
NLA06608-3320,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-3329,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,505637,SEDT,TOP,44,0,1,,,CORE,8655
NLA06608-3329,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,505638,SEDB,BOT,44,41,42,,,CORE,8655
NLA06608-3480,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-3484,1,PROB_Lake,Target_Sampled,YES (Both),8/20/2007,YES,P,509667,SEDT,TOP,23,0,1,,,CORE,8657
NLA06608-3484,1,PROB_Lake,Target_Sampled,YES (Both),8/20/2007,YES,P,509668,SEDB,BOT,23,20,21,F1,HARD SAND BOTTOM,CORE,8657
NLA06608-3608,1,PROB_Lake,Target_Sampled,YES (Top only),8/16/2007,YES,P,512837,SEDT,TOP,8,0,1,,,CORE,8658
NLA06608-3616,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-3644,1,PROB_Lake,Target_Sampled,YES (Both),8/15/2007,YES,P,513147,SEDT,TOP,27,0,1,,,CORE,8660
NLA06608-3644,1,PROB_Lake,Target_Sampled,YES (Both),8/15/2007,YES,P,513148,SEDB,BOT,27,24,25,,,CORE,8660
NLA06608-3656,1,PROB_Lake,Target_Sampled,YES (Both),8/22/2007,YES,P,509757,SEDT,TOP,31,0,1,,,CORE,8661
NLA06608-3656,1,PROB_Lake,Target_Sampled,YES (Both),8/22/2007,YES,P,509758,SEDB,BOT,31,28,29,,,CORE,8661
NLA06608-3660,1,PROB_Lake,Target_Sampled,YES (Top only),8/23/2007,YES,P,502167,SEDT,TOP,36,0,1,,,CORE,8662
NLA06608-3698,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,513417,SEDT,TOP,28,0,1,,,CORE,8663
NLA06608-3698,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,513418,SEDB,BOT,28,25,26,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,8663
NLA06608-3846,1,PROB_Lake,Target_Sampled,YES (Both),7/12/2007,YES,P,508727,SEDT,TOP,41.5,0,1,,,CORE,8844
NLA06608-3846,1,PROB_Lake,Target_Sampled,YES (Both),7/12/2007,YES,P,508728,SEDB,BOT,41.5,38.5,39.5,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,8844
NLA06608-3890,1,PROB_Lake,Target_Sampled,YES (Both),7/11/2007,YES,P,505417,SEDT,TOP,35,0,1,,CORE LENGTH CHANGED (3) BASED ON BOTTOM INTERVALS,CORE,8664
NLA06608-3890,1,PROB_Lake,Target_Sampled,YES (Both),7/11/2007,YES,P,505418,SEDB,BOT,35,32,33,IM,CORE LENGTH CHANGED (3) BASED ON INTERVALS,CORE,8664
NLA06608-3911,1,PROB_Lake,Target_Sampled,YES (Top only),9/17/2007,YES,P,508347,SEDT,TOP,24,0,1,,,CORE,8665
NLA06608-4056,1,PROB_Lake,Target_Sampled,NO,7/5/2007,YES,P,504997,SEDT,TOP,,0,1,IM,"NO CORE SAMPLE COLLECTED, THOUGH SAMPLE ID RECORDED",CORE,8666
NLA06608-4064,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4206,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4252,1,REF_Lake,Target_Sampled,YES (Both),8/23/2007,YES,P,513127,SEDT,TOP,35,0,1,,,CORE,8669
NLA06608-4252,1,REF_Lake,Target_Sampled,YES (Both),8/23/2007,YES,P,513128,SEDB,BOT,35,32,33,,,CORE,8669
NLA06608-4320,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4382,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4413,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,507397,SEDT,TOP,29,0,1,,,CORE,8672
NLA06608-4413,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,507398,SEDB,BOT,29,26,27,,,CORE,8672
NLA06608-4414,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4440,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4472,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4504,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4610,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4643,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4650,1,PROB_Lake,Target_Sampled,YES (Top only),9/13/2007,YES,P,510677,SEDT,TOP,19,0,1,,,CORE,8679
NLA06608-4659,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4686,1,PROB_Lake,Target_Sampled,YES (Top only),9/12/2007,YES,P,507977,SEDT,TOP,24,0,1,,,CORE,8681
NLA06608-4698,1,PROB_Lake,Target_Sampled,YES (Top only),9/16/2007,YES,P,508357,SEDT,TOP,35,0,1,,,CORE,8682
NLA06608-4698,1,PROB_Lake,Target_Sampled,YES (Top only),9/16/2007,YES,P,508358,SEDB,BOT,35,32,33,IM,SAMPLE LOST (NO LAB DATA),CORE,8682
NLA06608-4828,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4929,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-4949,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-9999,1,REF_Lake,Target_Sampled,YES (Both),7/31/2007,YES,P,503907,SEDT,TOP,43,0,1,,,CORE,8686
NLA06608-9999,1,REF_Lake,Target_Sampled,YES (Both),7/31/2007,YES,P,503908,SEDB,BOT,43,40,41,,,CORE,8686
NLA06608-ACAD_LAKES_0435,1,REF_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,513457,SEDT,TOP,39,0,1,,,CORE,8687
NLA06608-ACAD_LAKES_0435,1,REF_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,513458,SEDB,BOT,39,36,37,,,CORE,8687
NLA06608-ALPS-1218,1,REF_Lake,Target_Sampled,YES (Both),8/3/2007,YES,P,509967,SEDT,TOP,37,0,1,,,CORE,8795
NLA06608-ALPS-1218,1,REF_Lake,Target_Sampled,YES (Both),8/3/2007,YES,P,509968,SEDB,BOT,37,33,34,,,CORE,8795
NLA06608-ALSC:020149,1,REF_Lake,Target_Sampled,YES (Both),9/11/2007,YES,P,517437,SEDT,TOP,47,0,1,F1,BUFFER EXPLODED ALL OVER BAG WITH SAMPLE CONTAINERS SO THEY MAY BE CONTAMINATED,CORE,8796
NLA06608-ALSC:020149,1,REF_Lake,Target_Sampled,YES (Both),9/11/2007,YES,P,517438,SEDB,BOT,47,44,45,F1; IM,F1: BUFFER EXPLODED ALL OVER BAG WITH SAMPLE CONTAINERS SO THEY MAY BE CONTAMINATED. IM: BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,8796
NLA06608-ELS:1C2-032,1,REF_Lake,Target_Sampled,YES (Both),7/12/2007,YES,P,508157,SEDT,TOP,43,0,1,,,CORE,8797
NLA06608-ELS:1C2-032,1,REF_Lake,Target_Sampled,YES (Both),7/12/2007,YES,P,508158,SEDB,BOT,43,40,41,IM,IM: BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,8797
NLA06608-ELS:1C3-003,1,REF_Lake,Target_Sampled,YES (Both),8/15/2007,YES,P,511367,SEDT,TOP,35,0,1,,,CORE,8798
NLA06608-ELS:1C3-003,1,REF_Lake,Target_Sampled,YES (Both),8/15/2007,YES,P,511368,SEDB,BOT,35,32,33,,,CORE,8798
NLA06608-ELS:1D1-035,1,REF_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,503987,SEDT,TOP,41.5,0,1,,,CORE,8799
NLA06608-ELS:1D1-035,1,REF_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,503988,SEDB,BOT,41.5,38.5,39.5,,,CORE,8799
NLA06608-ELS:1D2-087,1,REF_Lake,Non_Target,YES (Both),7/27/2007,YES,P,503677,SEDT,TOP,19,0,1,,,CORE,8800
NLA06608-ELS:1D2-087,1,REF_Lake,Non_Target,YES (Both),7/27/2007,YES,P,503678,SEDB,BOT,19,16,17,,,CORE,8800
NLA06608-ELS:1E1-052,1,REF_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,509037,SEDT,TOP,38,0,1,IM,CORE LENGTH ESTIMATED FROM BOTTOM INTERVAL,CORE,8801
NLA06608-ELS:1E1-052,1,REF_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,509038,SEDB,BOT,38,35,36,IM,CORE LENGTH ESTIMATED FROM BOTTOM INTERVAL,CORE,8801
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,YES (Both),8/9/2007,YES,P,510217,SEDT,TOP,38,0,1,,,CORE,8802
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,YES (Both),8/9/2007,YES,P,510218,SEDB,BOT,38,35,36,,,CORE,8802
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,YES (Lost sample),8/10/2007,YES,P,508177,SEDT,TOP,,,,K,"LOST CORE ON HIKE BACK. (SED, TOP, AND BOTTOM)",CORE,8803
NLA06608-ELS:1E2-027,1,REF_Lake,Target_Sampled,YES (Both),8/14/2007,YES,P,506817,SEDT,TOP,35,0,1,,,CORE,8804
NLA06608-ELS:1E2-027,1,REF_Lake,Target_Sampled,YES (Both),8/14/2007,YES,P,506818,SEDB,BOT,35,32,33,,,CORE,8804
NLA06608-ELS:1E3-002,1,REF_Lake,Target_Sampled,NO,8/7/2007,YES,P,508197,SEDT,TOP,,0,1,K,NOT ABLE TO COLLECT SEDIMENT. NOTHING IN CORER.,CORE,8805
NLA06608-ELS:1E3-012,1,REF_Lake,Target_Sampled,YES (Both),8/28/2007,YES,P,503957,SEDT,TOP,33,0,1,,,CORE,8806
NLA06608-ELS:1E3-012,1,REF_Lake,Target_Sampled,YES (Both),8/28/2007,YES,P,503958,SEDB,BOT,33,30,31,,,CORE,8806
NLA06608-ELS:1E3-071,1,REF_Lake,Target_Sampled,YES (Both),8/8/2007,YES,P,508187,SEDT,TOP,38,0,1,,,CORE,8807
NLA06608-ELS:1E3-071,1,REF_Lake,Target_Sampled,YES (Both),8/8/2007,YES,P,508188,SEDB,BOT,38,35,36,,,CORE,8807
NLA06608-ELS:2B2-008,1,REF_Lake,Target_Sampled,YES (Both),8/21/2007,YES,P,503567,SEDT,TOP,37,0,1,F3,GOT MOSTLY SEDIMENT WATER,CORE,8808
NLA06608-ELS:2B2-008,1,REF_Lake,Target_Sampled,YES (Both),8/21/2007,YES,P,503568,SEDB,BOT,37,34,35,,,CORE,8808
NLA06608-ELS:2C2-048,1,REF_Lake,Target_Sampled,YES (Both),8/24/2007,YES,P,503547,SEDT,TOP,58,0,1,,,CORE,8809
NLA06608-ELS:2C2-048,1,REF_Lake,Target_Sampled,YES (Both),8/24/2007,YES,P,503548,SEDB,BOT,58,55,56,,,CORE,8809
NLA06608-ELS:2C3-018,1,REF_Lake,Target_Sampled,YES (Both),8/25/2007,YES,P,512287,SEDT,TOP,53,0,1,,,CORE,8810
NLA06608-ELS:2C3-018,1,REF_Lake,Target_Sampled,YES (Both),8/25/2007,YES,P,512288,SEDB,BOT,53,50,51,,,CORE,8810
NLA06608-ELS:2D3-008,1,REF_Lake,Target_Sampled,YES (Both),8/10/2007,YES,P,511727,SEDT,TOP,37,0,1,,,CORE,8811
NLA06608-ELS:2D3-008,1,REF_Lake,Target_Sampled,YES (Both),8/10/2007,YES,P,511728,SEDB,BOT,37,34,35,,,CORE,8811
NLA06608-EMAP:ME011L,1,REF_Lake,Target_Sampled,YES (Both),9/14/2007,YES,P,504537,SEDT,TOP,38,0,1,,,CORE,8812
NLA06608-EMAP:ME011L,1,REF_Lake,Target_Sampled,YES (Both),9/14/2007,YES,P,504538,SEDB,BOT,38,35,36,,,CORE,8812
NLA06608-EMAP:ME012L,1,REF_Lake,Target_Sampled,YES (Both),8/28/2007,YES,P,508877,SEDT,TOP,33.5,0,1,,,CORE,8813
NLA06608-EMAP:ME012L,1,REF_Lake,Target_Sampled,YES (Both),8/28/2007,YES,P,508878,SEDB,BOT,33.5,30.5,31.5,,,CORE,8813
NLA06608-EMAP:ME254L,1,REF_Lake,Target_Sampled,YES (Both),9/5/2007,YES,P,509057,SEDT,TOP,29,0,1,,,CORE,8814
NLA06608-EMAP:ME254L,1,REF_Lake,Target_Sampled,YES (Both),9/5/2007,YES,P,509058,SEDB,BOT,29,26,27,,,CORE,8814
NLA06608-EMAP:ME263L,1,REF_Lake,Target_Sampled,YES (Both),8/9/2007,YES,P,509977,SEDT,TOP,35,0,1,,,CORE,8815
NLA06608-EMAP:ME263L,1,REF_Lake,Target_Sampled,YES (Both),8/9/2007,YES,P,509978,SEDB,BOT,35,32,33,,,CORE,8815
NLA06608-EMAP:ME518L,1,REF_Lake,Target_Sampled,YES (Both),8/10/2007,YES,P,507847,SEDT,TOP,38,0,1,,,CORE,8816
NLA06608-EMAP:ME518L,1,REF_Lake,Target_Sampled,YES (Both),8/10/2007,YES,P,507848,SEDB,BOT,38,35,36,,,CORE,8816
NLA06608-FL:107895579,1,REF_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,513807,SEDT,TOP,31,0,1,,,CORE,8817
NLA06608-FL:107895579,1,REF_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,513808,SEDB,BOT,31,29,30,,,CORE,8817
NLA06608-FL:16674741,1,REF_Lake,Target_Sampled,YES (Both),8/3/2007,YES,P,511907,SEDT,TOP,40,0,1,,,CORE,8818
NLA06608-FL:16674741,1,REF_Lake,Target_Sampled,YES (Both),8/3/2007,YES,P,511908,SEDB,BOT,40,38,39,,,CORE,8818
NLA06608-FL:18261987,1,REF_Lake,Target_Sampled,YES (Both),8/5/2007,YES,P,512847,SEDT,TOP,35,0,1,,,CORE,8819
NLA06608-FL:18261987,1,REF_Lake,Target_Sampled,YES (Both),8/5/2007,YES,P,512848,SEDB,BOT,35,33,34,,,CORE,8819
NLA06608-FL:99324403,1,REF_Lake,Target_Sampled,YES (Both),8/4/2007,YES,P,513727,SEDT,TOP,45,0,1,,,CORE,8820
NLA06608-FL:99324403,1,REF_Lake,Target_Sampled,YES (Both),8/4/2007,YES,P,513728,SEDB,BOT,45,43,44,,,CORE,8820
NLA06608-FL:99344895,1,REF_Lake,Target_Sampled,YES (Top only),8/6/2007,YES,P,508927,SEDT,TOP,10,0,1,,,CORE,8821
NLA06608-IN:646,1,REF_Lake,Target_Sampled,YES (Both),7/31/2007,YES,P,512477,SEDT,TOP,48,0,1,,,CORE,8822
NLA06608-IN:646,1,REF_Lake,Target_Sampled,YES (Both),7/31/2007,YES,P,512478,SEDB,BOT,48,45,46,,,CORE,8822
NLA06608-MI:7007,1,REF_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,510467,SEDT,TOP,49,0,1,,,CORE,8823
NLA06608-MI:7007,1,REF_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,510468,SEDB,BOT,49,46,47,,,CORE,8823
NLA06608-MN:03-0029,1,REF_Lake,Target_Sampled,YES (Both),8/8/2007,YES,P,508257,SEDT,TOP,59,0,1,,,CORE,8824
